id,rsi,macd,sma20,sma50,volatility
3880,84.54878454878458,6.708846795702897,136.9845,126.03820000000002,0.23783997325374018
3879,82.97872340425535,6.9364032907209605,138.3625,126.77459999999999,0.23337064682251163
3878,85.12820512820517,7.35233611968701,139.8135,127.56739999999999,0.23768737688137417
3877,71.07042253521129,7.145305303410396,140.8,128.2334,0.279404732669006
3876,68.46675712347353,6.783611013696117,141.76600000000002,128.8948,0.2806754949511777
3875,62.60775862068964,6.242641287980433,142.58100000000002,129.4626,0.29171607747789047
3874,66.03034752814489,6.105840035206256,143.592,130.1334,0.30437277537206603
3873,63.68393511250655,5.952211247019022,144.46,130.822,0.2983234315351963
3872,57.16723549488054,5.469656370268126,145.142,131.44799999999998,0.31722935979113975
3871,64.89156626506022,5.306860881414622,145.9315,132.0982,0.32367535406749137
3870,57.340058401911335,4.999179391499041,146.6525,132.6926,0.3276922416300055
3869,52.16112907968245,4.685193273855816,147.26399999999998,133.283,0.32650657691277446
3868,53.72501514233795,4.344318756911889,147.81199999999998,133.8774,0.3276957597681103
3867,55.072037635989396,4.343641357518067,148.4115,134.57219999999998,0.33196608098952635
3866,54.48316949657431,4.430818422294777,149.0525,135.363,0.33282883461915486
3865,50.3372681281619,4.257970613532422,149.724,136.0514,0.32753191379855395
3864,41.46341463414633,3.913682779162741,150.0285,136.71699999999998,0.3079006693547166
3863,51.43449706187346,3.67432697982278,150.18699999999998,137.3984,0.294464859950031
3862,54.94623655913981,3.480822271168165,150.4435,138.0596,0.2913650729940193
3861,58.04619462324876,3.2281240262545055,150.513,138.68,0.2838999590168574
3860,44.737928188196435,2.8090798283733704,150.359,139.2582,0.2843201149419875
3859,51.11354508944872,2.7239702166047266,150.3585,139.90759999999997,0.29689270161905823
3858,62.18323586744638,2.781802056767674,150.257,140.5676,0.28492675063569173
3857,60.82390953150244,3.002020141718532,150.56650000000002,141.27020000000002,0.25773376983922786
3856,66.35207221994253,3.228891631161815,151.0055,142.00799999999998,0.25425440884477185
3855,68.93203883495141,3.495883349316415,151.6365,142.7312,0.24592040062366752
3854,67.10775047258979,3.567903831069259,151.982,143.3758,0.2282796669222711
3853,62.27233304423241,3.629140347188212,152.3415,144.11800000000002,0.22831762399245673
3852,61.92560175054701,3.756215790333414,152.961,144.9416,0.20605821937785562
3851,71.21350364963496,3.9294376812268013,153.47949999999997,145.70600000000002,0.19393404478485704
3850,82.20198675496687,4.359404260345826,154.2855,146.5214,0.20339911786977177
3849,74.6645619573796,4.477476033042024,154.9955,147.306,0.21219923933729787
3848,76.27494456762746,4.69206245286901,155.84,148.0838,0.2120286908267064
3847,82.26059654631082,5.25024768261531,156.7645,148.8996,0.22241546102752083
3846,88.8740839440373,5.666031008683035,157.627,149.7464,0.2216951255842815
3845,81.8534178999295,5.782829557497536,158.5185,150.5418,0.21613923086075912
3844,60.266213537241576,5.100061132124324,159.0665,151.1482,0.2925353302049803
