Price,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,SMA20,SMA50,Return_20D,Volatility
Ticker,AMZN,,AMZN,AMZN,AMZN,AMZN,,,,,,
Date,,,,,,,,,,,,
2022-04-25,146.07400512695312,146.07400512695312,146.22149658203125,142.30650329589844,144.0229949951172,61874000,39.99307516510402,-2.3915751390025264,157.36709899902343,154.24497039794923,-0.113486049482729,7.723476305962891
2022-04-26,139.39100646972656,139.39100646972656,144.8560028076172,138.92950439453125,144.8000030517578,77530000,34.55924582775887,-3.2304738990561077,155.88712463378906,153.9669204711914,-0.17515474772326511,8.20019175901866
2022-04-27,138.16700744628906,138.16700744628906,141.94850158691406,135.7834930419922,140.19149780273438,71336000,33.657270883112076,-3.9485571927164074,154.3297248840332,153.6269204711914,-0.1839647671262703,8.469153079886622
2022-04-28,144.59649658203125,144.59649658203125,145.9375,140.3000030517578,142.17799377441406,117316000,42.19214553135793,-3.9532665408216303,153.24449996948243,153.38864044189452,-0.1305133400289319,8.241980758500318
2022-04-29,124.28150177001953,124.28150177001952,130.76100158691406,121.625,129.8489990234375,272662000,29.345900798391156,-5.532474117180556,151.3087001800537,152.71226058959962,-0.2375250931362105,10.15527494737827
2022-05-02,124.5,124.5,124.66799926757812,118.375,122.4010009765625,148788000,29.594196346019615,-6.689266814019675,149.35570030212403,152.1092106628418,-0.23881143397914817,11.359648167510429
2022-05-03,124.25350189208984,124.25350189208984,126.22049713134766,122.82499694824219,124.05349731445312,79134000,29.46837967928103,-7.539018584379107,147.15105056762695,151.5422506713867,-0.26191810097132573,11.751933627992884
2022-05-04,125.92849731445312,125.92849731445312,126.0,119.18299865722656,123.5999984741211,110746000,31.59649281139326,-7.985245908268439,145.24472579956054,151.05687072753906,-0.2324007013713797,11.95611044238432
2022-05-05,116.40699768066406,116.40699768066406,123.4990005493164,115.07250213623047,123.0,144392000,26.67026400621073,-9.00340408542678,143.12727584838868,150.48847076416016,-0.2667552716283843,13.129739639436607
2022-05-06,114.77249908447266,114.77249908447266,119.05049896240234,113.08149719238281,114.8499984741211,124260000,25.92308231818558,-9.828890817820508,140.9766757965088,149.75676071166993,-0.2725996596897752,14.090065046445144
2022-05-09,108.78900146484375,108.78900146484376,114.0,107.95700073242188,111.3125,128124000,23.344725973287268,-10.840945579890601,138.6931011199951,148.8567707824707,-0.29568397752264874,15.427261345601497
2022-05-10,108.85900115966797,108.85900115966795,112.64250183105469,107.1709976196289,111.25,105434000,23.44066165793612,-11.504738416912375,136.57995147705077,147.9626907348633,-0.27966142938596816,16.492894121207268
2022-05-11,105.37200164794922,105.37200164794922,110.15599822998047,104.42849731445312,108.10350036621094,109704000,21.965881778221103,-12.17186110307037,134.30917625427247,147.04729080200195,-0.30118877637241814,17.527795512748433
